MasterDataType,MainOrganizationId,OrganizationMainIndex,OrganizationId,GovernmentOfficeOrganizationAffiliation,OrganizationName,Alias,UnifiedSocialCreditCode,OrganizationOperationStatus,OrganizationOperationStatusCode,SuperiorSupervisoryOrganization,SuperiorSupervisoryOrganizationMainIndex,EconomicType,EconomicTypeCode,CivilAdministrativeDivisionDistrictCounty,CivilAdministrativeDivisionDistrictCountyCode,CivilAdministrativeDivisionStreet,CivilAdministrativeDivisionStreetCode,DetailedAddress,GeographicalLongitude,GeographicalLatitude,OrganizationPostcode,OrganizationContactTelephone,OrganizationEmail,OrganizationWebsiteDomain,MedicalInstitutionPracticingLicenseRegistrationNumber,HealthInstitutionOrganizationCode,HealthInstitutionCategory,HealthInstitutionCategoryCode,SecondaryOrganizationName,SecondaryOrganizationMainIndexNumber,SecondaryOrganizationType,SecondaryOrganizationTypeCode,ThreeLevelAccreditationGradeOfChineseHospitalsGrade,ThreeLevelAccreditationGradeOfChineseHospitalsGradeCode,OrganizationClassificationManagementType,OrganizationClassificationManagementTypeCode,SuperiorOrganization,SuperiorOrganizationMainIndexNumber,PersonInChargeName,PersonInChargeTelephone
组织机构主数据,,3aaf7dd4-81fb-4523-bdd4-1493afce2bc5,500000059310,,云阳县青龙街道亮水坪社区卫生服务站,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bd0bc5d5-91bb-4e64-93e6-46ff72b5e66a,500000059312,,云阳县青龙街道白云社区卫生服务站,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1e77051e-d8c1-40ac-889a-327d1b939d13,500000059316,,云阳县青龙街道天鹅社区卫生服务站,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fe7738e4-44ff-4822-a909-37e7428f51d3,500000059324,,荣昌迪迪口腔门诊部,,,,,,,,,荣昌区,500153,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e92a0d61-8817-4cec-aefb-cad3cf247daf,500000059340,,丰都县康济中医院,,,,,,,,,丰都县,500230,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1edfce63-af21-4cdb-a0b6-57540c325658,500000059356,,重庆和平药房连锁有限责任公司大同路门诊部,,,,,,,,,渝中区,500103,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9c56c923-57a5-428d-828c-4fc355e50473,500000059370,,重庆中粹云篆山中西医结合医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f66e7354-3aee-4f7b-92bb-3aa6f122df82,500000059374,,渝北鸿云仁利血液透析中心,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,82e41a68-6436-43fd-8fa6-8470010626d9,500000059402,,重庆弘医堂医院,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,89c936d2-c50c-451d-acf6-7c2bd760a09c,500000059420,,重庆市长寿区川东医院有限公司绿松苑养老公寓医务室,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,57d33cd5-3c88-4e71-92e3-d2bbda662c9f,500000059430,,重庆贝乐嘉口腔医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,31704bd3-fdae-4139-8781-a36c679d6fc4,500000059436,,涪陵爱尔眼科医院,,,,,,,,,涪陵区,500102,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,db18d4d5-f5c2-4882-b1f9-027e952789f8,500000059478,,奉节怡安医院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0f3783f5-26d5-4946-a851-b6e3be64019a,500000059494,,重庆中颐颐美护理院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4df02245-fd82-4788-8091-2c470536ae00,500000059500,,重庆合展至上护理院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,138851fa-6b43-4137-a9b7-a33df071edd1,500000059502,,沙坪坝花喜海蓝医疗美容门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,72dde496-9c59-4d3b-b7ae-e824b25d4c50,500000059506,,沙坪坝蔚来青木关口腔门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c8b68be2-6789-49dd-bd05-5c0cf2fa923a,500000059514,,重庆沙坪坝星艺美医疗美容门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6bbb164e-7a89-405d-9939-9a83ade650c7,500000059546,,重庆市机械高级技工学校（重庆机械技师学院）医务室,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,893d6d20-82fa-4aa6-866a-2ad315312226,500000059556,,彭水康桥中西医结合医院,,,,,,,,,彭水苗族土家族自治县,500243,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4cbe636b-f7dd-49dd-b4da-0c03fbacc7cd,500000059644,,忠县善德骨科医院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ffcf78f8-f7e2-4856-9550-2400c4fbb3f3,500000059646,,合川青青血液透析中心,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,def8cb32-d2f5-4b69-8485-aa67d353c38a,500000059660,,重庆人好医院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,61857d88-049f-4dc7-b11d-3a6e18c16e6f,500000059664,,重庆宣康中西医结合门诊部,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,11b870e2-a005-4ceb-92cb-17e125bd0612,500000059666,,重庆晶皓口腔医院黄泥磅口腔门诊部,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,24b1fd06-6a85-47ae-b3a7-509ad5f1d219,500000059676,,杨万全综合门诊部,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,256bf862-3a7c-4e1c-ba2e-02203fb29be8,500000059680,,沙坪坝山外山血液透析中心,,,,,,,,,高新区,500133,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ea0b1613-cfcf-4bc9-9998-b38043200826,500000059682,,重庆基拯医学检验所,,,,,,,,,高新区,500133,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6942c51b-9d81-47b3-a267-12f1c8654854,500000059698,,永川爱尔眼科医院,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5a84b8d5-3c83-4d9e-8fe7-e7a8a18d9eb1,500000059738,,重庆市杨家坪中学彩云湖校区医务室,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f063addf-48d1-4ee1-9bf1-4c0d7914d39b,500000059774,,沙坪坝蔚来回龙坝口腔门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0a7202a3-f341-4349-bc5c-c39ee9bc0c6a,500000059810,,肖然口腔门诊部,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2161d2c8-56d1-47ea-b07a-a2a30f7ab7b9,500000059862,,重庆一中寄宿学校医务室,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b85b3856-33c3-4d5f-961a-d318f26b395f,500000059880,,重庆国际旅行卫生保健中心医务室,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c59a651a-61b9-4534-bc1c-bb7457372439,500000059920,,云阳县南溪镇猫儿梁村卫生室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1640d648-44d4-46a2-84de-c137d491a438,500000059922,,重庆市长寿区伟夫中西医结合医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b534003f-dea4-4904-9bf4-af79fde5cff4,500000059926,,云阳县南溪镇宏实村卫生室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3039e0ea-c563-4c65-9e80-23030c8b96c3,500000059930,,云阳县南溪镇平安村卫生室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9336ae88-84da-4be0-8544-341219e411ee,500000059960,,重庆慈佑中西医结合医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8a53f392-7e2a-48a9-8804-27cd177d7392,500000059968,区级,重庆市九龙坡区二郎街道社区卫生服务中心,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0088d819-75e3-4bdc-b062-370c3dce65e5,500000059978,,铜梁山外山康美血液透析中心,,,,,,,,,铜梁区,500151,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4ffecabd-ded1-40c6-9298-8caff472cabb,500000059990,,南岸丰齐口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8bd4808e-91ca-4880-a976-d518518c8878,500000059996,,南岸区社会福利中心卫生所,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9e6fef60-697a-4736-89a3-b6a62b8c8e0c,500000060000,,重庆市南岸区美瑞嘉年江南人家老年养护院卫生所,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7fd512cd-49bb-4ca3-bafa-b8b97ede3546,500000060002,,重庆得健中西医结合门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f54061e7-0f10-4cf6-94dc-d89dac2cdab4,500000060008,,重庆金瑞中西医结合门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,10c28699-b5b7-40ff-9c86-58fb74b56310,500000060010,,维沃移动通信（重庆）有限公司医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,82508e2d-268d-4c33-931d-d36d55b90250,500000060038,,重庆建筑工程职业学院医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1dbe06e5-3d76-479d-b2a8-4bf8db7beadb,500000060050,,重庆交通科研设计院医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,db4f8eae-361d-4553-bb84-e89d03ea4879,500000060052,,重庆市特殊教育中心医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,67f0abc9-2d3d-4637-846d-f3d2aa92401d,500000060056,,重庆广益中学文峰校区医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1e37fd46-1ec0-4c56-aeec-3fda7621b24f,500000060060,,重庆广益中学校卫生站,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,78f2965c-c08b-4b7a-a488-db748c3a55fb,500000060082,,重庆第二师范学院卫生所,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6c5238d9-add1-48ed-a34f-39bd275f7c6d,500000060088,,重庆铭医堂花园中医门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,576c19e7-46e3-4e28-be8c-7b4e6e0a516b,500000060102,,重庆红十字卫东益民口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,213e3ae4-f85e-42b8-a5b4-5d179a7b1a5d,500000060104,,南岸邹子伦口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0bc95028-e1cd-418b-9f63-94c7cda8d2bf,500000060112,,重庆市第十一中学校医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9580e52a-943e-4596-adb0-c8db1b32ca3e,500000060128,,重庆德恩众植博仕口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4258e625-b87e-43ff-92cc-54c9de890d2e,500000060136,,南岸齿尔口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5bbbc0e9-692b-432d-a91d-237288f4536b,500000060142,,重庆第二外国语学校医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9aa5678a-8681-4c11-aca8-3a24fac239e8,500000060170,,重庆南开（融侨）中学校医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,55496738-2606-4b28-b555-d88cdd49a0d5,500000060190,,重庆南岸福星老年公寓医务室,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f1ff46cf-fb5f-4e8c-ac82-0a2b4e186c33,500000060272,,重庆齐美口腔门诊部,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d93a2d97-31fd-4bf1-844b-700d8b97b0f2,500000060284,,重庆四联康复医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5ffdbc74-d777-4ee8-b611-bc509bf36721,500000060300,,重庆市南川区黎香湖镇东湖村卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,67551179-aaa7-47a9-a8b7-5c2e6c80b647,500000060304,,重庆市南川区三泉镇半河居委水井卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2acb819c-e957-4ae2-8a54-a046a3ceff18,500000060308,,重庆市南川区三泉镇风吹村卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bb9b49f0-52df-490f-ad09-1a8d70bbb2ba,500000060326,,重庆市南川区石溪镇南茶村牛场坪卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6a1cd95c-cf21-4d49-91b7-f802fe4dd357,500000060384,,重庆渝北龙山澳尔口腔门诊部,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,07adc741-e641-47b2-bae4-451a08ae0db7,500000060490,,重庆市南川区水江镇双河居委田坝卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f158d481-30f4-4afc-8019-ad7a4b5c3692,500000060492,,城口县东安镇朝阳村卫生室,,,,,,,,,城口县,500229,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,86a29c81-b044-404c-b86e-de5366c72022,500000060496,,城口县东安镇兴隆村卫生室,,,,,,,,,城口县,500229,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,371bf81d-2eae-4c97-a861-da9545873fe4,500000060504,,重庆市南川区大有镇石良村毛岭岗卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8c3cb9ce-263f-40b0-bacb-06fca9fc49b4,500000060508,,长寿区实验二小医务室,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7b1c438a-1a78-4042-966b-9fe9fb0d2ed4,500000060598,,重庆恒美医疗美容门诊部,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c76db652-77e8-4f7a-bca2-2ba98bf58357,500000060602,,重庆璧山诚益口腔门诊部,,,,,,,,,璧山区,500120,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2e5cf189-64ad-413c-bea4-3baee54134ad,500000060616,,重庆市医药学校医务室,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0b17eddb-6028-46a9-afb5-90f486d796a7,500000060618,,长寿区第一实验小学医务室,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b2fca3e3-1da0-4cbd-bab2-c125c3a54354,500000060620,,重庆市长寿区桃源小学医务室,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a2a1a637-9e1e-4c06-a6e2-be9235daf755,500000060626,,重庆市南川区民主镇民主村新桥卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,30591693-37bb-4428-ab43-424583afe339,500000060688,,城口县沿河乡迎红村卫生室,,,,,,,,,城口县,500229,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,73435643-93e0-4409-84cf-fa9cac7a9928,500000060694,,重庆市南川区古花镇万家村卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,370cfadc-4203-410b-9d57-ac5557a72c54,500000060706,,重庆市大足区石马镇石门村卫生室贺良勇分室,,,,,,,,,大足区,500111,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9e3ef84f-74f2-425b-aa0c-ed1b9095287b,500000060726,,重庆市北碚区柳荫镇明通村花堡三社卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7aa5a5d8-0fe5-4a2b-9b02-159dfca9b6dc,500000060738,,北碚区柳荫镇明通村卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,be2daf13-dda8-468b-9b46-c3daea68d70f,500000060742,,重庆市璧山区疾病预防控制中心门诊部,,,,,,,,,璧山区,500120,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d965350d-edcf-4d2b-b969-58ed4a873f02,500000060744,,北碚区柳荫镇柳荫村柳荫七社卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c5c1f4b6-e897-40e6-983b-181e978f3ba7,500000060746,,北碚区柳荫镇柳荫村江山二社卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1f3df47a-3e47-4b0e-8bd6-1788b3d821b3,500000060748,,重庆市北碚区歇马街道卫星村田湾卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ed781f43-636c-44b6-89dc-2441b3760412,500000060750,,北碚区静观镇素心村卫生室,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bc9424b6-169c-4515-a4e5-22a4e65a28d8,500000060784,,重庆市南川区神童镇新桥村卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f28f09e4-f277-4642-9cf1-b6aed46689dd,500000060792,,重庆市南川区神童镇车阳居委暮鹤卫生室,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0048a862-9cd2-42ab-9fb2-6b6c4af4932f,500000060806,,重庆市商务学校医务室,,,,,,,,,大渡口区,500104,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,797e124d-ad9c-41ea-b6c9-0ccf72e89799,500000060808,,重庆市第三十七中学校医务室,,,,,,,,,大渡口区,500104,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ca77be1e-4373-49c8-b844-b385b5ecd129,500000060812,,重庆市旅游学校医务室,,,,,,,,,大渡口区,500104,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1c787a8b-05e2-415f-bd80-46e18bbbe7ba,500000060814,,重庆市钢城实验学校医务室,,,,,,,,,大渡口区,500104,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,55e67c5f-3df1-4fd4-b3b5-aaa7ce7b7c78,500000060816,,重庆市茄子溪中学医务室,,,,,,,,,大渡口区,500104,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,90a6c965-5af4-40cb-9e8a-98e849cbe394,500000060826,区级,重庆市铜梁区东城街道办事处玉泉社区卫生室,,,,,,,,,铜梁区,500151,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,dd5b9c7d-667d-4466-81d6-c73c512eb5e8,500000060828,区级,重庆市铜梁区南城街道办事处南门社区范冬梅卫生室,,,,,,,,,铜梁区,500151,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5fb2aa98-9e97-49da-9e48-4aa1f93cac9a,500000060834,区级,重庆市铜梁区巴川街道办事处仙鱼社区五社卫生点,,,,,,,,,铜梁区,500151,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9a17172b-ee49-4366-8e4f-c9590cc787b1,500000060900,区级,重庆市铜梁区南城街道办事处团结社区卫生室,,,,,,,,,铜梁区,500151,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b4258f55-d0c0-4f98-942a-c21699e0aaed,500000060906,,城口县明中乡四合村卫生室,,,,,,,,,城口县,500229,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7d32686e-a2c1-4da2-bfa3-b0614c56da28,500000060908,,城口县明中乡柳家村卫生室,,,,,,,,,城口县,500229,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8c28b029-9ea8-4245-aec3-3860e6acc7cc,500000060922,,重庆同好中西医结合医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d7fbcd20-8e23-4c33-9fc5-78ec579849dd,500000060926,,重庆市合川区草街街道桂林村村卫生室,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0b32715f-6558-48ea-a7bd-58baae93a655,500000060956,,江津双福福兴中医医院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ba3e6ec2-c3f8-445d-adac-e4c103bd1920,500000060988,,重庆市云阳县江口中学校医务室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c212a35d-65ab-44b2-9471-90a37654e7b1,500000061024,,云阳华兰生物单采血浆站医务室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7103cf6a-35ac-43f9-b851-e772ecd6c04e,500000061046,,重庆市云阳凤鸣中学校医务室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6dc3c365-7a2f-422d-bfa3-ea03bf1f72d9,500000061114,,云阳县盘龙街道盘石社区卫生室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,82c0d97a-02df-4d2a-ab4d-aea293190b4d,500000061116,,重庆市中山外国语学校医务室,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ab5b0963-84a9-4e32-b36c-ad6a4fee4436,500000061126,,重庆重生口腔门诊部,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a7a1169f-834b-40a7-b1a3-8d40ede5ac9b,500000061128,,重庆诺美医疗美容门诊部,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bb903325-464f-4bd9-81ed-bf87cdd5590e,500000061136,区级,重庆市开州区汉丰街道百成社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,90a07935-3ce3-47a2-bb2e-b8589bb2c64c,500000061138,区级,重庆市开州区汉丰街道盛山社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e9a2536d-4be9-49a9-9707-ec13be413d37,500000061140,区级,重庆市开州区汉丰街道金州社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5ad0f196-9365-4135-ae18-530804b19852,500000061142,区级,重庆市开州区汉丰街道迎宾社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6a77c0f0-ab04-473e-a956-816f74531435,500000061152,,涪陵近水血液透析中心,,,,,,,,,涪陵区,500102,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bc5f5913-5df7-4f29-9f66-f80d144e1f02,500000061154,,巫溪县蒲莲镇中柱村卫生室,,,,,,,,,巫溪县,500238,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,20352577-c74a-45f7-8c00-da04a76bd21f,500000061204,,重庆铭医堂洋河中医门诊部,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6ee31869-71af-4712-a948-704486ffe9b6,500000061232,,秀山山外山康美血液透析中心,,,,,,,,,秀山土家族苗族自治县,500241,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9fd2a918-33f6-4b99-90d6-d2330e8634a6,500000061234,,巴南嘉悦口腔门诊部,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4428d27b-503e-4df4-89f8-93afbd8efc6a,500000061242,,涪陵美照美年大健康体检中心,,,,,,,,,涪陵区,500102,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,15cabe4a-f87f-4e91-8164-c75723bc075d,500000061248,,重庆爱尔儿童眼科医院,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c8a6a3ec-ccfe-495b-ab88-590df40d755e,500000061274,,丰都康乾精神病医院,,,,,,,,,丰都县,500230,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aa7370ca-6aac-49bb-a71d-9002335991f5,500000061282,,重庆市綦江区古南街道春光村卫生室、古南街道春光村卫生室分室,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,db74eeed-f0cc-4391-ab38-1640913d6f8a,500000061292,,重庆市巴南区安澜镇湾湾村卫生室,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,22fcaeea-9695-4f19-a8f0-b207112de5dc,500000061304,,重庆启新医疗美容门诊部,,,,,,,,,江北区,500105,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f81b563a-890d-461a-9df8-7e1c7985fc53,500000061312,,万州爱尔眼科医院,,,,,,,,,万州区,500101,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ecbac98b-3dc8-4a47-a2c7-cc557c7cdd3f,500000061332,,重庆明康医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
